Week	cond-entropy
472	0.00102142969649
473	0.000588348339549
474	0.00281965440886
475	0.00101169180752
476	0.00119518084932
477	0.00133451608508
478	0.00142598875116
479	0.00184103566432
480	0.00165151136169
481	0.000755962327509
482	-3.65254272188e-05
483	0.00140677794422
484	-0.00351372291411
485	-0.00076600973569
486	0.000363386365696
487	0.00192292161151
488	0.00153591669568
489	0.00104071956454
490	0.00149268948472
491	0.00153660899377
492	0.00136096727341
493	0.000556819028754
494	0.0016748054358
495	0.00125781238296
496	0.00139240114472
497	0.00219798545448
498	0.00205229352293
499	0.00151568368888
500	-0.143667624252
501	-0.0113643512162
502	0.000949664132362
503	0.00178737025185
504	0.00181321806075
505	0.00235945240076
506	0.000726873153023
507	-0.000749343862785
508	0.00232133964759
509	0.00141355935473
510	0.000600755272892
511	0.00185842328982
512	0.00152154716299
513	0.00144956239826
514	0.00150303435399
515	-0.000608425222666
516	0.00220921637073
517	0.0029365443751
518	0.00167681476545
519	0.00195144302107
520	0.00117169638351
